authorid,name,university,rank_6yr,cnt_6yr,rank_12yr,cnt_12yr,rank_all,cnt_all,is_top1pct
5310,"Shen, Rui",Nanyang Technological University,1159,1,1611,1,2171,1,0
4570,"Sheng, Xuguang","American University Washington, DC",1159,1,1611,1,2171,1,0
3558,"Shepardson, Marcy L.",Indiana University Bloomington,1159,1,1611,1,2171,1,0
4483,"Shi, Haina","Fudan University, China",1159,1,1611,1,2171,1,0
4465,"Shi, Linna",Binghamton University,1159,1,1611,1,2171,1,0
224,"Shibano, Toshiyuki",Practice,1159,1,1047,2,543,6,0
3486,"Shih, Aimee",National University of Singapore,1159,1,1611,1,2171,1,0
1944,"Shin, Hyun Song",Princeton University,1159,1,1047,2,1462,2,0
3392,"Shon, John",Fordham University,1159,1,1611,1,2171,1,0
3324,"Shor, Mikhael",University of Connecticut,1159,1,1611,1,2171,1,0
3189,"Short, James E.","University of California, San Diego",1159,1,1611,1,2171,1,0
5330,"Shu, Tao",University of Georgia,1159,1,1611,1,2171,1,0
340,"Sian, Suki","Queen Mary, University of London",1159,1,1047,2,1462,2,0
1948,"Siddique, Akhtar",Not Found,1159,1,1611,1,2171,1,0
96,"Sidhu, Baljit",UNSW Sydney,1159,1,1047,2,1462,2,0
5123,"Sierra, Gregory E",Southern Illinois University Edwardsville,1159,1,1611,1,2171,1,0
5193,"Sievers, Soenke",Paderborn University,1159,1,1611,1,2171,1,0
2730,"Sikka, Prem",University of Essex,1159,1,1611,1,667,5,0
3808,"Silvola, Hanna",Not Found,1159,1,1611,1,2171,1,0
4538,"Simons, Dirk",University of Mannheim,1159,1,1611,1,2171,1,0
3440,"Simpson, Ana",London School of Economics and Political Science,1159,1,1611,1,2171,1,0
5541,"Simpson, Thuy",Grand Valley State University,1159,1,1611,1,2171,1,0
4565,"Singer, Zvi",McGill University,1159,1,1611,1,2171,1,0
3220,"Singhal, Rajeev",Oakland University,1159,1,1611,1,2171,1,0
271,"Sinha, Nishi",Boston University,1159,1,1611,1,1462,2,0
3110,"Siougle, Georgia",Athens University of Economics and Business,1159,1,1611,1,2171,1,0
4687,"Sivabalan, Prabhu",University of Technology Sydney,1159,1,1611,1,2171,1,0
3395,"Sivadasan, Padmakumar",Tulane University,1159,1,1611,1,2171,1,0
4395,"Skousen, Christopher J.",Utah State University,1159,1,1611,1,2171,1,0
1957,"Slagmulder, Regine",Vlerick Business School,1159,1,1047,2,1462,2,0
3199,"Slapnicar, Sergeja",University of Ljubljana,1159,1,1611,1,2171,1,0
382,"Smith, Abbie J.",University of Chicago,1159,1,547,4,372,8,0
1156,"Smith, David B.",University of Nebraska-Lincoln,1159,1,752,3,543,6,0
4568,"Smith, David C.",University of Virginia,1159,1,1611,1,2171,1,0
1231,"Smith, Gerald",University of Northern Iowa,1159,1,1047,2,1070,3,0
972,"Smith, James F.",University of Massachusetts Amherst,1159,1,1047,2,667,5,0
3757,"Smith, James W.",University of Saskatchewan,1159,1,1611,1,2171,1,0
2909,"Smith, Kimberly J.",College of William & Mary,1159,1,1047,2,833,4,0
3067,"Smith, L. Murphy",Murray State University,1159,1,752,3,833,4,0
273,"Smith, Michael J.",Boston University,1159,1,393,5,543,6,0
4366,"Smith, Thomas J.",University of South Florida,1159,1,1611,1,2171,1,0
1966,"Smith, Tom",University of Queensland,1159,1,1611,1,2171,1,0
3463,"Sohn, Byungcherl Charlie",University of Macau,1159,1,1611,1,2171,1,0
5186,"Solomon, Aris",Athabasca University,1159,1,1611,1,2171,1,0
5185,"Solomon, Jill F.",University of Reading,1159,1,1611,1,2171,1,0
5140,"Son, Myungsoo",California State University Fullerton,1159,1,1611,1,2171,1,0
3396,"Song, Chang Joon",Sungkyunkwan University,1159,1,1611,1,2171,1,0
3780,"Song, Hakjoon",University of Akron,1159,1,1611,1,2171,1,0
3317,"Sonti, Ramana",Indian School of Business,1159,1,1611,1,2171,1,0
2639,"Spear, Nasser A.",University of Melbourne,1159,1,1611,1,1070,3,0
5412,"Spence, Crawford",University of Warwick,1159,1,1611,1,2171,1,0
5532,"Spence, Laura J.","Royal Holloway, University of London",1159,1,1611,1,2171,1,0
4409,"Spencer, Angela Wheeler",Oklahoma State University,1159,1,1611,1,2171,1,0
287,"Spilker, Brian C.",Brigham Young University,1159,1,1047,2,446,7,0
1269,"Sridharan, Sri (Swaminath",Northwestern University,1159,1,286,6,153,12,0
3264,"Sridharan, VG",Deakin University,1159,1,1611,1,2171,1,0
2248,"Srinivasan, Dhinu",University of Pittsburgh,1159,1,1611,1,1070,3,0
5278,"Stadler, Christian",Lancaster University,1159,1,1611,1,2171,1,0
942,"Stammerjohan, William W.",Louisiana Tech University,1159,1,1047,2,1070,3,0
4456,"Stanfield, Jason",Purdue University,1159,1,1611,1,2171,1,0
1554,"Stanford, Mary S.",Texas Christian University,1159,1,547,4,301,9,0
4414,"Stapleton, Pam",University of Manchester,1159,1,1611,1,2171,1,0
5499,"Steele, Logan B.",University of Connecticut,1159,1,1611,1,2171,1,0
2188,"Stein, Michael T.",Old Dominion University,1159,1,393,5,301,9,0
5089,"Stewart, Trevor R",Retired or Emeritus,1159,1,1611,1,2171,1,0
3398,"Stoel, M. Dale",Miami University,1159,1,1611,1,2171,1,0
5500,"Stomberg, Bridget",University of Georgia,1159,1,1611,1,2171,1,0
16,"Stone, Mary S.",University of Alabama,1159,1,1047,2,543,6,0
3309,"Strausz, Roland",Humboldt-Universitat zu Berlin,1159,1,1611,1,2171,1,0
5362,"Strobl, GÃ¼nter",Frankfurt School of Finance and Management,1159,1,1611,1,2171,1,0
3150,"Stulz, Rene M",The Ohio State University,1159,1,1611,1,2171,1,0
5436,"Subrahmanyam, Avanidhar","University of California, Los Angeles",1159,1,1611,1,2171,1,0
5486,"Sudbury, Austin",Carnegie Mellon University,1159,1,1611,1,2171,1,0
1988,"Suddaby, Roy",University of Victoria (Canada),1159,1,1047,2,1462,2,0
3540,"Suh, Ikseon",Marquette University,1159,1,1611,1,2171,1,0
2563,"Suijs, Jeroen",Tilburg University,1159,1,752,3,1070,3,0
281,"Summers, Scott L.",Brigham Young University,1159,1,1047,2,833,4,0
3287,"Sun, Jerry",University of Windsor,1159,1,1611,1,2171,1,0
3399,"Sun, Sunny Y. J.",Hong Kong Polytechnic University,1159,1,1611,1,2171,1,0
2937,"Sunder, Shyam V.",University of Arizona,1159,1,547,4,833,4,0
5417,"Sundgren, Stefan",University of Vaasa,1159,1,1611,1,2171,1,0
5418,"SvanstrÃ¸m, Tobias",BI Norwegian Business School,1159,1,1611,1,2171,1,0
1992,"Swaminathan, Bhaskaran",Practice,1159,1,1611,1,1462,2,0
1997,"Taffler, Richard J.",University of Warwick,1159,1,752,3,1070,3,0
5462,"Tahoun, Ahmed",London Business School,1159,1,1611,1,2171,1,0
4452,"Tama-sweet, Isho",California State University Fullerton,1159,1,1611,1,2171,1,0
505,"Tan, Christine E. L.",Fordham University,1159,1,1047,2,1070,3,0
5103,"Tan, Liang",George Washington University,1159,1,1611,1,2171,1,0
1124,"Tan, Patricia Mui-Siang",Nanyang Technological University,1159,1,1047,2,1070,3,0
5530,"Tan, Zhiyuan (Simon)",King`s College London,1159,1,1611,1,2171,1,0
5403,"Tang, Fengchun",Virginia Commonwealth University,1159,1,1611,1,2171,1,0
4460,"Tang, Guliang",University of International Business and Economics,1159,1,1611,1,2171,1,0
4470,"Tang, Tanya Y. H.",University of British Columbia - Okanagan,1159,1,1611,1,2171,1,0
5519,"Tanlu, Lloyd J.",University of Washington,1159,1,1611,1,2171,1,0
5723,"Tanner, Cynthia D.",West Virginia University,1159,1,1611,1,2171,1,0
5542,"Tanyi, Paul N.",University of Nebraska-Lincoln,1159,1,1611,1,2171,1,0
1161,"Tate, Stefanie L.",University of Massachusetts Lowell,1159,1,1047,2,1462,2,0
3071,"Taylor, Eileen Z.",North Carolina State University,1159,1,1047,2,1462,2,0
17,"Taylor, Gary",University of Alabama,1159,1,1047,2,1070,3,0
5196,"Taylor, Paul A",Lancaster University,1159,1,1611,1,2171,1,0
1190,"Taylor, Stephen L.",University of Technology Sydney,1159,1,1047,2,1070,3,0
3781,"Taylor, Stuart D.",UNSW Sydney,1159,1,1611,1,2171,1,0
3072,"Tegarden, David P.",Virginia Tech,1159,1,1611,1,1462,2,0
849,"Terando, William D.",Butler University,1159,1,1611,1,1070,3,0
2470,"Thevaranjan, Alex",Syracuse University,1159,1,1047,2,1462,2,0
2007,"Thirumalai, Ramabhadran S",Indian School of Business,1159,1,1611,1,2171,1,0
3402,"Thoma, Stephen J.",University of Alabama,1159,1,1611,1,2171,1,0
5598,"Thomsen, Martin",University of Muenster,1159,1,1611,1,2171,1,0
4769,"Thomson, Ian",University of Strathclyde in Glasgow,1159,1,1611,1,2171,1,0
2929,"Thorne, Linda",York University,1159,1,547,4,543,6,0
3433,"Thornton, John",Azusa Pacific University,1159,1,1611,1,2171,1,0
5094,"Tian, Feng",University of Hong Kong,1159,1,1611,1,2171,1,0
4401,"Tian, Yao",San Jose State University,1159,1,1611,1,2171,1,0
939,"Tiras, Samuel L.",Louisiana State University,1159,1,752,3,833,4,0
2016,"Toms, J. Steven",University of Leeds,1159,1,752,3,833,4,0
5437,"Tong, Qing",Singapore Management University,1159,1,1611,1,2171,1,0
5603,"Towery, Erin M.",University of Georgia,1159,1,1611,1,2171,1,0
5537,"Tregidga, Helen",Auckland University of Technology,1159,1,1611,1,2171,1,0
2375,"Trezevant, Robert H.",University of Southern California,1159,1,752,3,230,10,0
2021,"Triantis, Alexander",University of Maryland,1159,1,1611,1,2171,1,0
70,"Trombley, Mark A.",Deceased,1159,1,1047,2,543,6,0
2680,"Trueman, Brett","University of California, Los Angeles",1159,1,547,4,230,10,0
3010,"Tryggestad, Kjell",Copenhagen Business School,1159,1,1611,1,2171,1,0
2023,"Tsai, Chih-Ling","University of California, Davis",1159,1,1611,1,2171,1,0
2595,"Tsay, Jeffrey J.",University of Texas at Arlington,1159,1,1611,1,1462,2,0
5073,"Tuck, Penelope",University of Birmingham,1159,1,1611,1,2171,1,0
2127,"Turel, Ofir",California State University Fullerton,1159,1,1611,1,2171,1,0
5606,"Twedt, Brady J.",Indiana University Bloomington,1159,1,1611,1,2171,1,0
5112,"Ulmer, Jackie Rees",Purdue University,1159,1,1611,1,2171,1,0
2029,"Umashanker Trivedi, Viswa",York University,1159,1,1047,2,1462,2,0
3155,"Unlu, Emre",University of Nebraska-Lincoln,1159,1,1611,1,2171,1,0
5144,"Vaassen, Eddy H. J.",Tilburg University,1159,1,1611,1,2171,1,0
512,"Vafeas, Nicos",University of Cyprus,1159,1,752,3,833,4,0
5720,"Vaidya, Jaideep","Rutgers, The State University of New Jersey",1159,1,1611,1,2171,1,0
5405,"Valacich, Joseph S.",University of Arizona,1159,1,1611,1,2171,1,0
4078,"Valencia, Adrian",Florida Gulf Coast University,1159,1,1611,1,2171,1,0
2033,"Valentine, Sean",University of North Dakota,1159,1,1047,2,1462,2,0
5543,"van Buuren, Joost",Nyenrode Business University,1159,1,1611,1,2171,1,0
5220,"Van Caneghem, Tom",Catholic (Katholieke) University of Leuven,1159,1,1611,1,2171,1,0
3661,"Van de Poel, Katrien",Practice,1159,1,1611,1,2171,1,0
2034,"van der Meer-Kooistra, Jeltje",University of Groningen,1159,1,1047,2,1070,3,0
4582,"van Dijk, Mathijs A.",Erasmus University Rotterdam,1159,1,1611,1,2171,1,0
5544,"van Nieuw Amerongen, Niels",Nyenrode Business University,1159,1,1611,1,2171,1,0
4479,"van Praag, Bart",Practice,1159,1,1611,1,2171,1,0
5402,"Vansant, Brian",Auburn University,1159,1,1611,1,2171,1,0
5435,"Vashishtha, Rahul",Duke University,1159,1,1611,1,2171,1,0
5133,"Veenstra, Kevin",McMaster University,1159,1,1611,1,2171,1,0
3479,"Velez, Maria L.",Not Found,1159,1,1611,1,2171,1,0
4450,"Veliyath, Rajaram",Kennesaw State University,1159,1,1611,1,2171,1,0
491,"Velthuis, Louis",Johannes Gutenberg Universitat Mainz,1159,1,1611,1,2171,1,0
2041,"Venkataraman, Kumar",Southern Methodist University,1159,1,1047,2,1462,2,0
4533,"Venkatesh, Roopa",University of Nebraska-Omaha,1159,1,1611,1,2171,1,0
3249,"Venkateswaran, Anand",Northeastern University,1159,1,1611,1,2171,1,0
5716,"Venturini, Sergio",Bocconi University,1159,1,1611,1,2171,1,0
2044,"Vesey, Andrew M.",Practice,1159,1,1611,1,2171,1,0
2521,"Viator, Ralph E.",Texas Tech University,1159,1,547,4,230,10,0
2264,"Viger, Chantal",University of Quebec at Montreal,1159,1,1611,1,2171,1,0
5521,"Vincent, James D.",University of Florida,1159,1,1611,1,2171,1,0
3148,"Vissing-Jorgensen, Annett",Northwestern University,1159,1,1611,1,2171,1,0
2935,"Vosselman, Ed G. J.",Radboud University Nijmegen,1159,1,1611,1,1462,2,0
2737,"Wagenhofer, Alfred",University of Graz,1159,1,752,3,833,4,0
3549,"Wagner, Joachim",Not Found,1159,1,1611,1,2171,1,0
5612,"Wahid, Aida Sijamic",University of Toronto,1159,1,1611,1,2171,1,0
5279,"Wainberg, James S",University of Waterloo,1159,1,1611,1,2171,1,0
108,"Wakefield, Robin L.",Baylor University,1159,1,1611,1,2171,1,0
3257,"Waldrup, Bobby E.",Loyola University Maryland,1159,1,1611,1,2171,1,0
2914,"Walker, Kenton B.",University of Wyoming,1159,1,1611,1,833,4,0
5204,"Walker, Thomas",Concordia University - Montreal,1159,1,1611,1,2171,1,0
3526,"Wallace, Linda G.",Virginia Tech,1159,1,1611,1,2171,1,0
2682,"Wallage, Philip",University of Amsterdam,1159,1,1611,1,1462,2,0
2159,"Wallin, David E.",The Ohio State University,1159,1,1047,2,301,9,0
5586,"Walter, Terry",University of Sydney,1159,1,1611,1,2171,1,0
2471,"Walters, Melissa",University of Tampa,1159,1,1047,2,1462,2,0
5170,"Wang, Charles C.Y.",Harvard University,1159,1,1611,1,2171,1,0
5097,"Wang, Chuan-San",National Taiwan University,1159,1,1611,1,2171,1,0
4583,"Wang, Cong",Chinese University of Hong Kong,1159,1,1611,1,2171,1,0
3561,"Wang, Jeff J.",Not Found,1159,1,1611,1,2171,1,0
3079,"Wang, Jing",University of New Hampshire,1159,1,1611,1,2171,1,0
5610,"Wang, Kevin Q.",University of Toronto,1159,1,1611,1,2171,1,0
2055,"Wang, Pengguo",University of Exeter,1159,1,1047,2,1462,2,0
5456,"WANG, RENCHENG",University of Queensland,1159,1,1611,1,2171,1,0
4588,"Wang, Rong",Singapore Management University,1159,1,1611,1,2171,1,0
5721,"Wang, Shengbin",North Carolina A&T State University,1159,1,1611,1,2171,1,0
2376,"Wang, Shiing-wu",University of Southern California,1159,1,1047,2,230,10,0
2057,"Wang, Tracy Yue",University of Minnesota,1159,1,1611,1,2171,1,0
5609,"Wang, Xiaolu",Iowa State University,1159,1,1611,1,2171,1,0
1684,"Wang, Xue (Finance)",Renmin University of China,1159,1,1611,1,2171,1,0
4403,"Wang, Zitian",Not Found,1159,1,1611,1,2171,1,0
5630,"Warkentin, Merrill",Mississippi State University,1159,1,1611,1,2171,1,0
5510,"Watanabe, Olena",Iowa State University,1159,1,1611,1,2171,1,0
5596,"Watrin, Christoph",University of Muenster,1159,1,1611,1,2171,1,0
3261,"Watson, Marcia Weidenmier",Mississippi State University,1159,1,547,4,833,4,0
570,"Waymire, Gregory",Emory University,1159,1,752,3,197,11,0
4443,"Wechtler, Heidi",Not Found,1159,1,1611,1,2171,1,0
5102,"Weisbrod, Eric",University of Miami,1159,1,1611,1,2171,1,0
5264,"Weiss, Jane M.",University of Idaho,1159,1,1611,1,2171,1,0
3695,"Wen, He (Jennifer)",University of Missouri- St. Louis,1159,1,1611,1,2171,1,0
2066,"Wen, Xiaoyan",University of Illinois at Chicago,1159,1,1047,2,1462,2,0
3777,"Wen, Yuan",State University of New York at New Paltz,1159,1,1611,1,2171,1,0
1524,"Werner, Robert H.",Deceased,1159,1,1611,1,2171,1,0
4497,"Westermann, Kimberly",Florida International University,1159,1,1611,1,2171,1,0
2071,"Whaley, Robert E.",Vanderbilt University,1159,1,1611,1,2171,1,0
5513,"Whipple, Benjamin C.",University of Georgia,1159,1,1611,1,2171,1,0
3082,"White, John H",University of Denver,1159,1,1611,1,2171,1,0
5439,"White, Joshua T.",University of Georgia,1159,1,1611,1,2171,1,0
2387,"White, Richard A.",University of South Carolina,1159,1,752,3,446,7,0
3684,"Whittington, Richard",University of Oxford,1159,1,1611,1,2171,1,0
5545,"Whitworth, James D.",University of South Florida,1159,1,1611,1,2171,1,0
2565,"Wielhouwer, Jacco L.",Vrije (VU) University Amsterdam,1159,1,752,3,1070,3,0
2824,"Wiersma, Eelke",Vrije (VU) University Amsterdam,1159,1,1611,1,2171,1,0
4528,"Wiesche, Manuel",Technical University Munich,1159,1,1611,1,2171,1,0
5523,"Wilde, Jaron H.",University of Iowa,1159,1,1611,1,2171,1,0
2083,"Wilderom, Celeste",University of Twente,1159,1,1611,1,2171,1,0
4486,"Wilford, Amanda L.",Southern Utah University,1159,1,1611,1,2171,1,0
5275,"Williams, James W.",York University,1159,1,1611,1,2171,1,0
5364,"Williams, Jared",Pennsylvania State University,1159,1,1611,1,2171,1,0
3036,"Willis, Veronda",University of Texas at Tyler,1159,1,1611,1,2171,1,0
2088,"Willmott, Hugh",Cardiff University,1159,1,752,3,446,7,0
3959,"Willson, Victor L.",Texas A&M University,1159,1,1611,1,2171,1,0
2401,"Wilson, Wendy M.",Texas Christian University,1159,1,1047,2,1462,2,0
3407,"Winchel, Jennifer",University of Virginia,1159,1,1611,1,2171,1,0
687,"Windsor, Carolyn A.",Bond University,1159,1,1611,1,1070,3,0
5520,"Winn, Amanda",University of Illinois at Urbana-Champaign,1159,1,1611,1,2171,1,0
3230,"Wisner, Priscilla S.",University of Tennessee Knoxville,1159,1,1611,1,2171,1,0
5440,"Woidtke, Tracie",University of Tennessee Knoxville,1159,1,1611,1,2171,1,0
3408,"Wollscheid, Jim R.",University of Arkansas Fort Smith,1159,1,1611,1,2171,1,0
1158,"Wong, Jeffrey","University of Nevada, Reno",1159,1,1047,2,1462,2,0
2766,"Wong, M. H. Franco",University of Toronto,1159,1,286,6,301,9,0
3516,"Wood, David",Harvard University,1159,1,1611,1,2171,1,0
1974,"Woodland, Angela",Montana State University,1159,1,1611,1,2171,1,0
4412,"Woods, Alexander",College of William & Mary,1159,1,1611,1,2171,1,0
3203,"Woods, Margaret",Aston University Birmingham,1159,1,1611,1,2171,1,0
2096,"Worthington, Frank",Newcastle University,1159,1,1047,2,1462,2,0
5643,"Wu, Jia",University of Massachusetts Dartmouth,1159,1,1611,1,2171,1,0
3410,"Wu, Jin (Ginger)",Not Found,1159,1,1611,1,2171,1,0
3108,"Wu, Min",Hong Kong University of Science and Technology,1159,1,1611,1,2171,1,0
5615,"Wu, Shu-Ling",National Taiwan University,1159,1,1611,1,2171,1,0
4579,"Wu, Steve Y.C.",University of Hong Kong,1159,1,1611,1,2171,1,0
392,"Wu, Woody",Chinese University of Hong Kong,1159,1,547,4,833,4,0
2475,"Wyatt, Anne",University of Queensland,1159,1,1047,2,1462,2,0
2105,"Xia, Lijun",Shanghai Jiao Tong University (China),1159,1,1611,1,2171,1,0
5622,"Xia, Weidong",Florida International University,1159,1,1611,1,2171,1,0
342,"Xiao, Jason Zezhong",Cardiff University,1159,1,1047,2,1462,2,0
4584,"Xie, Fei",Clemson University,1159,1,1611,1,2171,1,0
2573,"Xie, Yuan",Fordham University,1159,1,1047,2,1462,2,0
1162,"Xu, Le Emily",University of New Hampshire,1159,1,1611,1,2171,1,0
3280,"Xu, Ming (Mindy)",Hong Kong Polytechnic University,1159,1,1611,1,2171,1,0
3411,"Xu, Weihong",State University of New York at Buffalo,1159,1,1611,1,2171,1,0
2109,"Xu, Xiaoqun",Christopher Newport University,1159,1,1611,1,2171,1,0
5539,"Xu, Yang",University of Colorado - Colorado Springs,1159,1,1611,1,2171,1,0
5575,"Xu, Yexiao",University of Texas at Dallas,1159,1,1611,1,2171,1,0
2189,"Xu, Yin",Old Dominion University,1159,1,1047,2,1462,2,0
731,"Xue, Jian",Tsinghua University (Beijing),1159,1,1611,1,2171,1,0
5602,"Yan, Meng",Fordham University,1159,1,1611,1,2171,1,0
3156,"Yan, Xuemin (Sterling)",University of Missouri,1159,1,1611,1,2171,1,0
4574,"Yang, Holly I.",Singapore Management University,1159,1,1611,1,2171,1,0
3502,"Yang, Jing",Practice,1159,1,1611,1,2171,1,0
1035,"Yang, Joon S.",Sogang University,1159,1,1047,2,1462,2,0
5141,"Yang, Rong",Rochester Insitute of Technology,1159,1,1611,1,2171,1,0
4172,"Yang, Yaâ€wen",Wake Forest University,1159,1,1611,1,2171,1,0
2112,"Yao, Tong",University of Iowa,1159,1,1611,1,2171,1,0
2684,"Ye, Ping",Not Found,1159,1,1611,1,2171,1,0
4413,"Yee, Helen",Centennial College,1159,1,1611,1,2171,1,0
4514,"Yeh, Chia-Lun",Not Found,1159,1,1611,1,2171,1,0
1137,"Yeh, Shu",National Taiwan University,1159,1,752,3,1070,3,0
4522,"Yeow, Pamela",University of Kent,1159,1,1611,1,2171,1,0
5501,"Yin, Huifang",Shanghai University of Finance and Economics,1159,1,1611,1,2171,1,0
4477,"Yip, Rita W. Y.",Lingnan University,1159,1,1611,1,2171,1,0
5484,"Young, Chaur-Shiuh",National Cheng-Kung University (Taiwan),1159,1,1611,1,2171,1,0
1171,"Young, Joni J.",University of New Mexico,1159,1,752,3,301,9,0
2617,"Young, Steven",Lancaster University,1159,1,1047,2,1070,3,0
5676,"Yu, Chia-Feng (Jeffrey)",University of Adelaide,1159,1,1611,1,2171,1,0
1130,"Yu, Hung-Chao",National Chengchi University,1159,1,1611,1,1462,2,0
5098,"Yu, Kun",University of Massachusetts Boston,1159,1,1611,1,2171,1,0
2120,"Yu, Tong",University of Rhode Island,1159,1,1611,1,2171,1,0
4469,"Yu, Wei",Not Found,1159,1,1611,1,2171,1,0
4596,"Yu, Yangxin",City University of Hong Kong,1159,1,1611,1,2171,1,0
2122,"Yue, Heng",Peking University,1159,1,1047,2,1462,2,0
744,"Yuen, Susana",Not Found,1159,1,1611,1,1462,2,0
5504,"Yust, Christopher G.",Not Found,1159,1,1611,1,2171,1,0
4553,"Zakolyukina, Anastasia A.",University of Chicago,1159,1,1611,1,2171,1,0
