authorid,name,university,rank_6yr,cnt_6yr,rank_12yr,cnt_12yr,rank_all,cnt_all,is_top1pct
5470,"Zhu, Zhenmei Judy","Fudan University, China",1366,1,1864,1,2610,1,0
6204,"Ziegenfuss, Douglas E.",Old Dominion University,1366,1,1864,1,2610,1,0
293,"Zimbelman, Mark F.",Brigham Young University,1366,1,455,5,454,8,0
2292,"Zimmerman, Jerold L.",University of Rochester,1366,1,915,3,454,8,0
254,"Ziv, Amir",Columbia University in the City of New York,1366,1,915,3,252,11,0
6695,"Zou, Hong",University of Hong Kong,1366,1,1864,1,2610,1,0
5624,"Zou, Lin",Texas Woman's University,1366,1,1864,1,2610,1,0
6698,"Zou, Youli",George Washington University,1366,1,1864,1,2610,1,0
1281,"Aaker, David",Retired or Emeritus,2610,1,0,0,0,0,0
1237,"Abarbanell, Jeffrey S.",University of North Carolina at Chapel Hill,1864,1,454,8,0,0,0
768,"Abdel-Khalik, A. Rashad",University of Illinois at Urbana-Champaign,1331,3,0,0,0,0,0
1787,"Abu-Musa, Ahmad A.",Not Found,1864,1,2610,1,0,0,0
2938,"Accola, Wilton L.",Deceased,1770,2,0,0,0,0,0
3306,"Acito, Andrew A.",Michigan State University,1864,1,2610,1,0,0,0
1282,"Ackert, Lucy F.",Kennesaw State University,1864,1,1331,3,0,0,0
903,"Adams, Carol A.",University of Durham,2610,1,0,0,0,0,0
1283,"Adams, Renee B.",UNSW Sydney,1233,2,1770,2,0,0,0
471,"Adams, Steven J.",Retired or Emeritus,2610,1,0,0,0,0,0
2939,"Adamson, Ian L.",Brock University,2610,1,0,0,0,0,0
3613,"Adhikari, Ajay","American University Washington, DC",1864,1,2610,1,0,0,0
1284,"Adiel, Ron",Practice,2610,1,0,0,0,0,0
398,"Adut, Davit",Seattle University,2610,1,0,0,0,0,0
1285,"Aerts, Walter",University of Antwerp,1233,2,1331,3,0,0,0
1286,"Affleck-Graves, John",University of Notre Dame,1331,3,0,0,0,0,0
3478,"Afonso, Paulo Sergio",Not Found,1864,1,2610,1,0,0,0
2476,"Aharony, Joseph",Tel Aviv University,1770,2,0,0,0,0,0
310,"Ahlawat, Sunita S.",College of New Jersey,1864,1,1770,2,0,0,0
1287,"Ahrens, Thomas",United Arab Emirates University,646,4,561,7,0,0,0
6491,"Aiyathurai, Gerald",Not Found,2610,1,0,0,0,0,0
592,"Ajinkya, Bipin B.",Retired or Emeritus,1864,1,1770,2,0,0,0
119,"Akathaporn, Parporn",Marshall University,2610,1,0,0,0,0,0
121,"Al-Tuwaijri, Sulaiman A.",Practice,1864,1,2610,1,0,0,0
8,"Albright, Thomas L.",Not Found,1864,1,1331,3,0,0,0
747,"Alciatore, Mimi L.",Not Found,1770,2,0,0,0,0,0
1289,"Aldersley, Steve",Practice,2610,1,0,0,0,0,0
1889,"Aldhizer, George R.",Wake Forest University,1770,2,0,0,0,0,0
859,"Alexander, Raquel M.",Washington and Lee University,1233,2,1331,3,0,0,0
2226,"Alford, Andrew W.",Retired or Emeritus,1019,4,0,0,0,0,0
3932,"Alford, R. Mark",DePaul University,2610,1,0,0,0,0,0
1290,"Allan, Ronald G.",Not Found,2610,1,0,0,0,0,0
1292,"Allen, Franklin",University of Pennsylvania,1864,1,2610,1,0,0,0
6140,"Allen, Paul W.",Retired or Emeritus,2610,1,0,0,0,0,0
2770,"Allen, Robert D.",University of Utah,1864,1,1019,4,0,0,0
120,"Allen, Steven",University of Tasmania,2610,1,0,0,0,0,0
1293,"Alm, James",Tulane University,2610,1,0,0,0,0,0
2251,"Almer, Elizabeth Dreike",Portland State University,1864,1,1019,4,0,0,0
6391,"AlNajjar, Fouad K.",Deceased,2610,1,0,0,0,0,0
3235,"Altinkilic, Oya",George Washington University,1864,1,2610,1,0,0,0
3481,"Álvarez-Dardet, Concha",Not Found,1864,1,2610,1,0,0,0
1294,"Alvesson, Mats",Lund University,1864,1,2610,1,0,0,0
2313,"Ameen, Elsie C.",Sam Houston State University,2610,1,0,0,0,0,0
2756,"Amernic, Joel H.",University of Toronto,1770,2,0,0,0,0,0
980,"Amershi, Amin H.",Not Found,1770,2,0,0,0,0,0
1295,"Amin, Kaushik I.",Practice,2610,1,0,0,0,0,0
5011,"Amoruso, Anthony J.",Not Found,1864,1,2610,1,0,0,0
1205,"Anandarajan, Asokan A.",New Jersey`s Science and Technology University,1233,2,804,5,0,0,0
2429,"Anctil, Regina M.",Not Found,1233,2,657,6,0,0,0
2690,"Anderson-Gough, Fiona",University of Warwick,1864,1,1770,2,0,0,0
122,"Anderson, Brenda H.",Brandeis University,1331,3,0,0,0,0,0
520,"Anderson, Don",Deceased,2610,1,0,0,0,0,0
1296,"Anderson, James C.",Northwestern University,1864,1,2610,1,0,0,0
2322,"Anderson, John C.",San Diego State University,657,6,0,0,0,0,0
2490,"Anderson, Kenneth E.",University of Tennessee Knoxville,1331,3,0,0,0,0,0
336,"Anderson, Malcolm",Cardiff University,1864,1,2610,1,0,0,0
2547,"Anderson, Mark C.",University of Calgary,2610,1,0,0,0,0,0
1015,"Anderson, Matthew J.",Michigan State University,1770,2,0,0,0,0,0
1297,"Anderson, Ronald C.",Temple University,1864,1,2610,1,0,0,0
1104,"Anderson, Susan E.",Elon University,1770,2,0,0,0,0,0
713,"André, Paul E.",University of Lausanne,1864,1,2610,1,0,0,0
1947,"Andros, David P.",Practice,2610,1,0,0,0,0,0
1298,"Ang, Andrew",Columbia University in the City of New York,2610,1,0,0,0,0,0
2449,"Angelini, James P.",Suffolk University,1770,2,0,0,0,0,0
1016,"Anthony, Joseph H.",Retired or Emeritus,2610,1,0,0,0,0,0
693,"Anthony, Robert N.",Retired or Emeritus,2610,1,0,0,0,0,0
2915,"Antle, Rick",Yale University,657,6,0,0,0,0,0
710,"Aono, June",Not Found,2610,1,0,0,0,0,0
933,"Apostolou, Nicholas G.",West Virginia University,2610,1,0,0,0,0,0
1299,"Aranya, Nissim",Not Found,1770,2,0,0,0,0,0
3100,"Archambeault, Deborah S.",University of Dayton,1233,2,1770,2,0,0,0
2791,"Arel, Barbara M.",University of Vermont,1864,1,2610,1,0,0,0
1300,"Argyris, Chris",Retired or Emeritus,2610,1,0,0,0,0,0
3228,"Ariail, Donald L.",Kennesaw State University,1864,1,2610,1,0,0,0
1301,"Armour, Mark",Practice,2610,1,0,0,0,0,0
1303,"Armstrong, Peter",Retired or Emeritus,1331,3,0,0,0,0,0
1304,"Arnaiz, Oscar Gutierrez",Not Found,1864,1,2610,1,0,0,0
2703,"Arnold, Donald F.",Retired or Emeritus,1864,1,1019,4,0,0,0
2906,"Arora, Alka",Not Found,1864,1,2610,1,0,0,0
1100,"Arrington, C. Edward",Not Found,1331,3,0,0,0,0,0
1306,"Ashkanasy, Neal M.",University of Queensland,1864,1,1019,4,0,0,0
535,"Ashton, Alison Hubbard",Duke University,2610,1,0,0,0,0,0
1066,"Asquith, Paul",Massachusetts Institute of Technology,1864,1,2610,1,0,0,0
2523,"Atiase, Rowland K.",University of Texas at Austin,1233,2,1019,4,0,0,0
2693,"Atkinson, Anthony A.",Retired or Emeritus,2610,1,0,0,0,0,0
556,"Austen, Lizabeth A.",Retired or Emeritus,2610,1,0,0,0,0,0
2395,"Austin, Jeffrey R.",Not Found,1770,2,0,0,0,0,0
2342,"Awasthi, Vidya",Seattle University,2610,1,0,0,0,0,0
2320,"Ayers, Susan",Not Found,1770,2,0,0,0,0,0
1307,"Babad, Yair M.",Retired or Emeritus,2610,1,0,0,0,0,0
1308,"Babcock, Jennifer",Not Found,2610,1,0,0,0,0,0
123,"Bachar, Joseph",Practice,2610,1,0,0,0,0,0
1309,"Bae, Kee-Hong",York University,1864,1,2610,1,0,0,0
1310,"Baglioni, A. J.",University of Virginia,2610,1,0,0,0,0,0
1986,"Bagnani, Elizabeth",Boston College,2610,1,0,0,0,0,0
2185,"Bagranoff, Nancy A.",University of Richmond,1331,3,0,0,0,0,0
769,"Bailey, Andrew D.",Retired or Emeritus,2610,1,0,0,0,0,0
1311,"Bailey, Derek",Not Found,2610,1,0,0,0,0,0
1208,"Bain, Craig E.",Northern Arizona University,1770,2,0,0,0,0,0
6495,"Bainbridge, D. Raymond",Lehigh University,2610,1,0,0,0,0,0
1312,"Baines, Annette",Deceased,2610,1,0,0,0,0,0
2940,"Bajaj, Akhilesh",University of Tulsa,1864,1,2610,1,0,0,0
2841,"Baker, Terry",Wake Forest University,1864,1,1770,2,0,0,0
1262,"Balachandran, Bala V.",Northwestern University,804,5,0,0,0,0,0
2941,"Baldwin, Amelia A.",University of Arkansas Fort Smith,2610,1,0,0,0,0,0
1314,"Ballas, Apostoles A.",Athens University of Economics and Business,1770,2,0,0,0,0,0
5840,"Bannister, James W.",University of Hartford,2610,1,0,0,0,0,0
2197,"Banyi, Monica",University of Idaho,2610,1,0,0,0,0,0
711,"Bar-Yosef, Sasson",Retired or Emeritus,1864,1,1019,4,0,0,0
313,"Barber, Brad M.","University of California, Davis",1864,1,2610,1,0,0,0
650,"Barefield, Russell M.",Deceased,1770,2,0,0,0,0,0
124,"Bareket, Moshe",Practice,1864,1,2610,1,0,0,0
1315,"Barker, Patricia C.",Retired or Emeritus,2610,1,0,0,0,0,0
1145,"Barrett, Michael",Deceased,1233,2,1770,2,0,0,0
282,"Barrick, John A.",Brigham Young University,1233,2,1331,3,0,0,0
6513,"Bartlett, Roger W.",Not Found,1770,2,0,0,0,0,0
1317,"Basioudis, Ilias G.",Aston University Birmingham,1864,1,2610,1,0,0,0
1318,"Baskerville, Rachel F.",Victoria University of Wellington,1864,1,1770,2,0,0,0
1319,"Batista-Foguet, Joan-Manu",Esade Ramon Llull University,1864,1,2610,1,0,0,0
125,"Battistel, George P.",Not Found,2610,1,0,0,0,0,0
1226,"Bauman, Christine C.",Deceased,2610,1,0,0,0,0,0
2751,"Baxter, Jane A.",UNSW Sydney,1331,3,0,0,0,0,0
1320,"Bazerman, Max H.",Harvard University,2610,1,0,0,0,0,0
2942,"Bazilevich, Leonid A.",Not Found,2610,1,0,0,0,0,0
255,"Bealing, William E.",Shippensburg University,1770,2,0,0,0,0,0
5825,"Beams, Joseph D.",University of New Orleans,1864,1,2610,1,0,0,0
1321,"Beard, Victoria",Cornell University,2610,1,0,0,0,0,0
1108,"Beasley, Mark S.",North Carolina State University,1864,1,454,8,0,0,0
2733,"Beattie, Vivien A.",University of Glasgow,2610,1,0,0,0,0,0
2361,"Beatty, Randolph P.",University of Southern California,1770,2,0,0,0,0,0
3226,"Beaudoin, Cathy",Not Found,1864,1,2610,1,0,0,0
1322,"Becker, Connie L.",Practice,2610,1,0,0,0,0,0
2896,"Becker, D'Arcy A.",University of Wisconsin-Whitewater,2610,1,0,0,0,0,0
1323,"Beelde, Ignace De",Ghent University,2610,1,0,0,0,0,0
5886,"Beets, S. Douglas",Wake Forest University,2610,1,0,0,0,0,0
2491,"Behn, Bruce K.",University of Tennessee Knoxville,1233,2,454,8,0,0,0
2262,"Belzile, Rejean",University of Quebec at Montreal,1864,1,2610,1,0,0,0
1709,"Ben-Menachem, Mordechai",Practice,1864,1,2610,1,0,0,0
2674,"Benartzi, Shlomo","University of California, Los Angeles",2610,1,0,0,0,0,0
1324,"Bennett, Mark",Not Found,1864,1,2610,1,0,0,0
1325,"Benschop, Yvonne",Radboud University Nijmegen,2610,1,0,0,0,0,0
836,"Berg, Joyce E.",University of Iowa,1331,3,0,0,0,0,0
3099,"Bergman, Nittai K.",Massachusetts Institute of Technology,1864,1,2610,1,0,0,0
3141,"Berkman, Henk",University of Auckland,1864,1,2610,1,0,0,0
3112,"Berland, Nicolas",Dauphine Universite Paris,1864,1,2610,1,0,0,0
1326,"Berlin, Barbara L.",Practice,2610,1,0,0,0,0,0
5817,"Berman, Eric S.",Practice,1864,1,2610,1,0,0,0
1013,"Bernard, Victor L.",Deceased,804,5,0,0,0,0,0
2293,"Bernardi, Richard A.",Roger Williams University,1864,1,1019,4,0,0,0
1327,"Berry, Anthony",Not Found,1864,1,2610,1,0,0,0
1036,"Berryman, R. Glen",Retired or Emeritus,2610,1,0,0,0,0,0
1328,"Bhagat, Sanjai",University of Colorado at Boulder,2610,1,0,0,0,0,0
1329,"Bharath, Sreedhar",Arizona State University,1864,1,2610,1,0,0,0
1330,"Bhattacharya, Utpal",Hong Kong University of Science and Technology,2610,1,0,0,0,0,0
1067,"Bhushan, Ravi",Deceased,1331,3,0,0,0,0,0
722,"Biddle, Gary C.",University of Hong Kong,1233,2,561,7,0,0,0
456,"Bierman, Harold Jr.",Retired or Emeritus,1331,3,0,0,0,0,0
1331,"Bierman, Jonathan D.",Practice,2610,1,0,0,0,0,0
1332,"Bisbe, Josep",Esade Ramon Llull University,1233,2,1770,2,0,0,0
851,"Bishop, Ashton C.",Retired or Emeritus,2610,1,0,0,0,0,0
126,"Bishop, Rachel A.",Not Found,2610,1,0,0,0,0,0
1334,"Bizjak, John M.",Texas Christian University,2610,1,0,0,0,0,0
1335,"Black, Christopher",Practice,2610,1,0,0,0,0,0
279,"Black, Ervin L.",University of Oklahoma,646,4,657,6,0,0,0
6398,"Black, Fischer",Deceased,2610,1,0,0,0,0,0
1336,"Blackwell, David W.",University of Kentucky,1770,2,0,0,0,0,0
1337,"Bleck, Alexander",University of British Columbia - Vancouver,1864,1,2610,1,0,0,0
305,"Bline, Dennis M.",Bryant University,1770,2,0,0,0,0,0
1338,"Blokdijk, Hans",Practice,1864,1,1770,2,0,0,0
1339,"Blomquist, Christopher",Practice,1864,1,2610,1,0,0,0
1340,"Bloomfield, Brian P.",Lancaster University,2610,1,0,0,0,0,0
1341,"Board, J. L. G.",Not Found,2610,1,0,0,0,0,0
1344,"Bockus, Keith",Practice,2610,1,0,0,0,0,0
1342,"Boden, Rebecca",University of Roehampton,2610,1,0,0,0,0,0
551,"Bodnar, Gordon M.",Johns Hopkins University,1770,2,0,0,0,0,0
2785,"Boer, Germain",Vanderbilt University,2610,1,0,0,0,0,0
1343,"Bogetoft, Peter",Copenhagen Business School,2610,1,0,0,0,0,0
1345,"Boland, Lawrence A.",Retired or Emeritus,2610,1,0,0,0,0,0
348,"Boland, Richard J.",Case Western Reserve University,1864,1,1770,2,0,0,0
2944,"Bollen, Laury H.",Maastricht University,1864,1,2610,1,0,0,0
1346,"Bolton, Patrick",Columbia University in the City of New York,1864,1,2610,1,0,0,0
1347,"Bonett, Douglas G.",Not Found,2610,1,0,0,0,0,0
399,"Booker, Donna M.",Not Found,1864,1,1770,2,0,0,0
3735,"Booker, Quinton",Not Found,1864,1,2610,1,0,0,0
1348,"Booth, Peter",University of Technology Sydney,1864,1,1770,2,0,0,0
899,"Borkowski, Susan C.",La Salle University,1770,2,0,0,0,0,0
1349,"Boschen, John F.",College of William & Mary,2610,1,0,0,0,0,0
1164,"Bougen, Philip D.",Retired or Emeritus,1331,3,0,0,0,0,0
1350,"Bourn, Michael",Not Found,2610,1,0,0,0,0,0
6179,"Bouwman, Marinus J.",University of Arkansas,2610,1,0,0,0,0,0
2945,"Bovee, Matthew",Practice,1864,1,1770,2,0,0,0
2946,"Bowen, Paul L.",Retired or Emeritus,646,4,1019,4,0,0,0
1352,"Boykin, Raymond F.",Virginia State University,2610,1,0,0,0,0,0
1241,"Boynton, Charles E.",Retired or Emeritus,2610,1,0,0,0,0,0
27,"Brackney, Kennard S.",Appalachian State University,2610,1,0,0,0,0,0
2947,"Bradley, Wray E.",University of Tulsa,1233,2,1770,2,0,0,0
1109,"Branson, Bruce C.",North Carolina State University,1019,4,0,0,0,0,0
349,"Braun, Karen Wilken",Case Western Reserve University,2610,1,0,0,0,0,0
3132,"Braun, Marcel",Practice,1864,1,2610,1,0,0,0
2341,"Braun, Robert L.",Southeastern Louisiana University,2610,1,0,0,0,0,0
6151,"Brecht, H. David",Retired or Emeritus,2610,1,0,0,0,0,0
1353,"Brennan, Tim","University of Maryland, Baltimore County",2610,1,0,0,0,0,0
4292,"Brewer, Peter C.",Wake Forest University,2610,1,0,0,0,0,0
350,"Bricker, Robert J.",Not Found,561,7,0,0,0,0,0
1354,"Brickley, James A.",University of Rochester,1331,3,0,0,0,0,0
1195,"Brief, Richard P.",Retired or Emeritus,2610,1,0,0,0,0,0
3268,"Brierley, John A.",University of Sheffield,1864,1,2610,1,0,0,0
1176,"Briers, Michael L.",Not Found,1331,3,0,0,0,0,0
1355,"Bröcheler, Vera",Practice,1864,1,2610,1,0,0,0
1165,"Brody, Richard G.",University of New Mexico,1770,2,0,0,0,0,0
923,"Bromwich, Michael",London School of Economics and Political Science,2610,1,0,0,0,0,0
1356,"Brous, Peter",Seattle University,2610,1,0,0,0,0,0
2948,"Brown, Carol E.",Retired or Emeritus,2610,1,0,0,0,0,0
6145,"Brown, Clifford D.",Clarkson University,2610,1,0,0,0,0,0
771,"Brown, Clifton E.",Tulane University,1019,4,0,0,0,0,0
2949,"Brown, Darrell L.",Portland State University,1864,1,1770,2,0,0,0
1357,"Brown, Grant A.",Practice,2610,1,0,0,0,0,0
1358,"Brown, J. Randall",Not Found,2610,1,0,0,0,0,0
1359,"Brown, John L.",Retired or Emeritus,2610,1,0,0,0,0,0
562,"Brown, Stephen",University of Maryland,915,3,1019,4,0,0,0
127,"Brownell, Peter",Deceased,1019,4,0,0,0,0,0
2803,"Brozovsky, John A.",Virginia Tech,1770,2,0,0,0,0,0
1360,"Brunnermeier, Markus",Princeton University,2610,1,0,0,0,0,0
1775,"Bruns, Sharon M.",Retired or Emeritus,2610,1,0,0,0,0,0
1254,"Bruns, Williams J.",Retired or Emeritus,2610,1,0,0,0,0,0
1361,"Brunsson, Nils",Uppsala University,1770,2,0,0,0,0,0
128,"Bruton, Carol M.",Not Found,2610,1,0,0,0,0,0
2842,"Bryan, Stephen H.",Fordham University,2610,1,0,0,0,0,0
2691,"Bryer, Rob",University of Warwick,1233,2,657,6,0,0,0
1111,"Buckless, Frank A.",North Carolina State University,1770,2,0,0,0,0,0
1363,"Budde, Joerg",University of Bonn,1864,1,1770,2,0,0,0
6150,"Budge, Bruce P.",Retired or Emeritus,2610,1,0,0,0,0,0
1364,"Buehner, Marc",Cardiff University,1864,1,2610,1,0,0,0
3225,"Bui, Binh",Victoria University of Wellington,1864,1,2610,1,0,0,0
2950,"Buijl, Saskia D.",Retired or Emeritus,1864,1,2610,1,0,0,0
1365,"Bukh, P. N. D.",Not Found,2610,1,0,0,0,0,0
2951,"Burke, Kimberly Gladden",Millsaps College,2610,1,0,0,0,0,0
3308,"Burkhardt, Katrin",Not Found,1864,1,2610,1,0,0,0
2641,"Burnett, Royce D.",Southern Illinois University,1864,1,2610,1,0,0,0
400,"Burns, David C.",Deceased,2610,1,0,0,0,0,0
2516,"Burns, Jane O.",Retired or Emeritus,2610,1,0,0,0,0,0
2633,"Burrows, Geoff",Retired or Emeritus,2610,1,0,0,0,0,0
2587,"Butler, Janet B.",Texas State University,2610,1,0,0,0,0,0
1368,"Butler, Kirt C.",Michigan State University,2610,1,0,0,0,0,0
1369,"Butler, Marty",Deceased,1233,2,1770,2,0,0,0
129,"Butler, Stephen A.",University of South Dakota,1770,2,0,0,0,0,0
1370,"Byrd, John W.",University of Colorado Denver,2610,1,0,0,0,0,0
3475,"Cadez, Simon",University of Ljubljana,1864,1,2610,1,0,0,0
3476,"Caglio, Ariela",Bocconi University,1864,1,2610,1,0,0,0
2254,"Cain, Carol (Anilowski)",Winston-Salem State University,1864,1,2610,1,0,0,0
6,"Calderon, Thomas G.",University of Akron,1770,2,0,0,0,0,0
2331,"Calegari, Michael J.",Santa Clara University,804,5,0,0,0,0,0
3219,"Callaghan, Joseph",Oakland University,1864,1,2610,1,0,0,0
1814,"Callen, Mindy",University of Toronto,1233,2,1770,2,0,0,0
3127,"Callon, Michel",Retired or Emeritus,1864,1,2610,1,0,0,0
1372,"Calomme, Guy J.",Practice,2610,1,0,0,0,0,0
489,"Campbell, Annhenrie",California State University Stanislaus,2610,1,0,0,0,0,0
529,"Campbell, David R.",Not Found,1864,1,1331,3,0,0,0
4321,"Campbell, Steven V.",Not Found,2610,1,0,0,0,0,0
2933,"Campbell, Terry L.",Indiana University Bloomington,2610,1,0,0,0,0,0
696,"Caplan, Dennis H.",University at Albany – State University of New York,1770,2,0,0,0,0,0
1375,"Cardinal, Laura B.",University of Houston,2610,1,0,0,0,0,0
1376,"Carletti, Elena",Bocconi University,1864,1,2610,1,0,0,0
1377,"Carlile, Paul",Boston University,2610,1,0,0,0,0,0
916,"Carnes, Gregory A.",University of North Alabama,1331,3,0,0,0,0,0
6467,"Carnes, Kay C.",Retired or Emeritus,2610,1,0,0,0,0,0
117,"Carnes, Thomas A.",Berry College,1864,1,2610,1,0,0,0
6477,"Carpenter, Floyd W.",Deceased,2610,1,0,0,0,0,0
130,"Carpenter, Vivian L.",Practice,1331,3,0,0,0,0,0
3218,"Carrera, Nieves",IE University,1864,1,2610,1,0,0,0
1379,"Carruth, J. Harvey",Practice,2610,1,0,0,0,0,0
1380,"Carruthers, Bruce G.",Northwestern University,1770,2,0,0,0,0,0
4934,"Cashell, James",Retired or Emeritus,2610,1,0,0,0,0,0
571,"Caster, Paul",Fairfield University,1864,1,804,5,0,0,0
2379,"Caylor, Marcus L.",Kennesaw State University,1864,1,2610,1,0,0,0
4253,"Cenker, William J.",Deceased,1864,1,2610,1,0,0,0
1381,"Chalmers, Keryn",Swinburne University of Technology,1864,1,2610,1,0,0,0
762,"Chalos, Peter",Not Found,1864,1,1019,4,0,0,0
1382,"Chan, Derek K.",University of Hong Kong,1331,3,0,0,0,0,0
2207,"Chan, Kam C.",Pace University,1233,2,1019,4,0,0,0
1483,"Chan, Siew H.",Nova Southeastern University,1864,1,2610,1,0,0,0
1383,"Chan, Wesley S.",Practice,1864,1,2610,1,0,0,0
981,"Chan, Yee-Ching Lilian",McMaster University,2610,1,0,0,0,0,0
1384,"Chan, Yoke Kai",Singapore University of Social Sciences,2610,1,0,0,0,0,0
530,"Chandar, Nandini",Rider University,1770,2,0,0,0,0,0
772,"Chandler, John S.",University of Illinois at Urbana-Champaign,2610,1,0,0,0,0,0
337,"Chandler, Roy A.",Cardiff University,1864,1,2610,1,0,0,0
1792,"Chandra, Akhilesh",University of Akron,2610,1,0,0,0,0,0
2769,"Chandra, Ramesh",Retired or Emeritus,1019,4,0,0,0,0,0
1385,"Chang, Ai-Mei",University of Maryland University College,2610,1,0,0,0,0,0
2323,"Chang, C. Janie",San Diego State University,1331,3,0,0,0,0,0
488,"Chang, Otto H.",Purdue University Fort Wayne,1770,2,0,0,0,0,0
133,"Chang, Stanley Y.",Not Found,2610,1,0,0,0,0,0
3314,"Chang, Xin",Nanyang Technological University,1864,1,2610,1,0,0,0
2953,"Chao, Joseph C.",Practice,2610,1,0,0,0,0,0
2199,"Chapman, Christopher S.",Imperial College London,455,5,561,7,0,0,0
2274,"Chase, Bruce W.",Radford University,2610,1,0,0,0,0,0
4334,"Chasteen, Lanny G.",Retired or Emeritus,1864,1,2610,1,0,0,0
6153,"Cheatham, Carole B.",Retired or Emeritus,2610,1,0,0,0,0,0
6154,"Cheatham, Leo R.",Retired or Emeritus,2610,1,0,0,0,0,0
1143,"Chen, Andrew H.",Retired or Emeritus,2610,1,0,0,0,0,0
1386,"Chen, Chung",Not Found,2610,1,0,0,0,0,0
2787,"Chen, Hui",University of Zurich,1233,2,1770,2,0,0,0
1387,"Chen, Ken Y.",National Taiwan University,1864,1,2610,1,0,0,0
3178,"Chen, Kung H.",Retired or Emeritus,1864,1,2610,1,0,0,0
3174,"Chen, Weitzu",National Taipei University,1864,1,2610,1,0,0,0
1390,"Chen, Xuanjuan",Shanghai University of Finance and Economics,1864,1,2610,1,0,0,0
2835,"Chen, Yining",Western Kentucky University,1864,1,1019,4,0,0,0
735,"Cheng, Peter",Not Found,1770,2,0,0,0,0,0
1008,"Cheng, Shijun",University of Maryland,1233,2,1770,2,0,0,0
397,"Cheon, Youngsoon Susan",Chung-Ang University,1770,2,0,0,0,0,0
1391,"Cheramy, Shirley J.",Practice,2610,1,0,0,0,0,0
1392,"Cherian, Joseph",National University of Singapore,2610,1,0,0,0,0,0
1965,"Cherrington, J. Owen",Deceased,1770,2,0,0,0,0,0
736,"Cheung, Joseph K.",Deceased,1019,4,0,0,0,0,0
